INV_ID,INV_NO,ANC_NUM,INV_CATL_NO,CATL_MODELE,MARQ,DATE_INSPECTION,CE_NO,ELEMENT,CATEGORIE,COULEUR,MATERIAU,CONDITION,INTERVENTION,EMPL_X,EMPL_Y,EMPL_Z,TERRITOIRE,STATUT,BASE,ANCRAGE,PARC,AIRE,EMPL_ID,ORDRE_AFFICHAGE,LONG,LAT
1689788,INV-1689788,SMU-262603,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,296361.685,5044271.716,0,25;,Actif,NON,,,,1707561,2,-73.608049,45.53831
1689789,INV-1689789,SMU-262606,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,296041.365,5044478.691,0,25;,Actif,NON,,,,1707562,2,-73.612154,45.540168
1689790,INV-1689790,SMU-262609,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,296323.327,5044311.11,0,25;,Actif,NON,,,,1707563,2,-73.608541,45.538664
1689791,INV-1689791,SMU-262611,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,296814.861,5043993.406,0,25;,Actif,NON,,,,1707564,2,-73.602242,45.535811
1689792,INV-1689792,SMU-262614,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,296563.644,5043726.777,0,25;,Actif,NON,,,,1707565,2,-73.605454,45.533409
1689793,INV-1689793,SMU-262617,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,296888.174,5044229.554,0,25;,Actif,NON,,,,1707566,2,-73.601307,45.537936
1689794,INV-1689794,SMU-262635,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,296903.031,5044282,0,25;,Actif,NON,,,,1707567,2,-73.601117,45.538408
1689795,INV-1689795,SMU-262638,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,297045.313,5044506.5,0,25;,Actif,NON,,,,1707568,2,-73.599299,45.54043
1690123,INV-1690123,SMU-309776,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,294536.112,5040597.626,0,27;,Actif,NON,,"KENT, DE",,1707896,2,-73.631347,45.505224
1690124,INV-1690124,SMU-309778,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,294659,5040628.307,0,27;,Actif,NON,,"KENT, DE",,1707897,2,-73.629776,45.505502
1690126,INV-1690126,SMU-309784,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,294504.058,5040345.632,0,27;,Actif,NON,,"KENT, DE",,1707899,2,-73.631752,45.502956
1690131,INV-1690131,SMU-309822,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,293334.152,5038853.091,0,27;,Actif,NON,,MCLYNN,,1707904,2,-73.646688,45.489508
1690133,INV-1690133,SMU-309828,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,294272.226,5040260.038,0,27;,Actif,NON,,"KENT, DE",,1707906,2,-73.634717,45.502183
1690164,INV-1690164,SMU-309938,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,295377.192,5039653.151,0,27;,Actif,NON,,JEAN-BRILLANT,,1707937,2,-73.620566,45.496737
1690169,INV-1690169,SMU-309952,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,295461.807,5039615.104,0,27;,Actif,NON,,JEAN-BRILLANT,,1707942,2,-73.619483,45.496396
1690191,INV-1690191,SMU-310009,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,293634.904,5039498.626,0,27;,Actif,NON,,NELSON MANDELA,,1707964,2,-73.642855,45.495321
1690229,INV-1690229,SMU-310132,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,293919.621,5039011.577,0,27;,Actif,NON,,VAN HORNE,,1708002,2,-73.639202,45.490943
1690230,INV-1690230,SMU-310134,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,293901.836,5039128.824,0,27;,Actif,NON,,VAN HORNE,,1708003,2,-73.639432,45.491998
1690241,INV-1690241,SMU-310186,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,294367.428,5041503.381,0,2;,Actif,NON,,"DUNKERQUE, DE",,1708014,2,-73.633525,45.513372
1690285,INV-1690285,SMU-310330,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,296345.23,5036608.88,0,27;,Actif,NON,,GEORGES-SAINT-PIERRE,,1708058,2,-73.608127,45.469356
1690327,INV-1690327,SMU-310486,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,295389.188,5038198,0,27;,Actif,NON,,MAURICE-CULLEN,,1708100,2,-73.620385,45.483643
1690328,INV-1690328,SMU-310488,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,295391.438,5038201.5,0,27;,Actif,NON,,MAURICE-CULLEN,,1708101,2,-73.620356,45.483675
1690339,INV-1690339,SMU-310541,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,294441.061,5035615.035,0,27;,Actif,NON,,TRENHOLME,,1708112,2,-73.632459,45.460387
1690353,INV-1690353,SMU-310576,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-08,61,Support vélo SUV,Support vélo,,,,,294525.819,5035721.299,0,27;,Actif,NON,,TRENHOLME,,1708126,2,-73.631377,45.461345
1690374,INV-1690374,SMU-310653,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-09,61,Support vélo SUV,Support vélo,,,,,293305.021,5035651.406,0,27;,Actif,NON,,LOYOLA,,1708147,2,-73.646986,45.460697
1690400,INV-1690400,SMU-310718,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-09,61,Support vélo SUV,Support vélo,,,,,293118.07,5036236.641,0,27;,Actif,NON,,GILBERT-LAYTON,,1708173,2,-73.64939,45.46596
1690405,INV-1690405,SMU-310731,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-09,61,Support vélo SUV,Support vélo,,,,,292958.248,5036329.251,0,27;,Actif,NON,,GILBERT-LAYTON,,1708178,2,-73.651436,45.466791
1690420,INV-1690420,SMU-310798,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-09,61,Support vélo SUV,Support vélo,,,,,294050.667,5036845.077,0,27;,Actif,NON,,"CONFÉDÉRATION, DE LA",,1708193,2,-73.637478,45.47145
1690421,INV-1690421,SMU-310801,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-09,61,Support vélo SUV,Support vélo,,,,,294038.403,5036853.001,0,27;,Actif,NON,,"CONFÉDÉRATION, DE LA",,1708194,2,-73.637635,45.471521
1690422,INV-1690422,SMU-310804,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-09,61,Support vélo SUV,Support vélo,,,,,294022.178,5036863.095,0,27;,Actif,NON,,"CONFÉDÉRATION, DE LA",,1708195,2,-73.637842,45.471612
1690423,INV-1690423,SMU-310806,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-09,61,Support vélo SUV,Support vélo,,,,,294006.236,5036815.646,0,27;,Actif,NON,,"CONFÉDÉRATION, DE LA",,1708196,2,-73.638045,45.471184
1690428,INV-1690428,SMU-310820,1195,Modèle à valider,Support à bicyclettes à valider,2010-12-09,61,Support vélo SUV,Support vélo,,,,,293116.594,5035328.68,0,27;,Actif,NON,,WILLIAM-BOWIE,,1708201,2,-73.649388,45.45779
1690514,INV-1690514,SMU-102718,1195,Modèle à valider,Support à bicyclettes à valider,2006-05-08,61,Support vélo SUV,Support vélo,,,,,298977.933,5040090.5,0,20;,Actif,NON,,,,1708287,2,-73.574499,45.500712
1690515,INV-1690515,SMU-218811,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-26,61,Support vélo SUV,Support vélo,,,,,292391.025,5046539,0,24;,Actif,NON,,,,1708288,2,-73.658949,45.558652
1690516,INV-1690516,SMU-218768,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-23,61,Support vélo SUV,Support vélo,,,,,291587.404,5046181,0,24;,Actif,NON,,,,1708289,2,-73.669233,45.555416
1690517,INV-1690517,SMU-218600,1195,Modèle à valider,Support à bicyclettes à valider,2007-10-01,61,Support vélo SUV,Support vélo,,,,,291484.479,5046241,0,24;,Actif,NON,,,,1708290,2,-73.670553,45.555954
1690518,INV-1690518,SMU-268727,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,295957.871,5043602.383,0,25;,Actif,NON,,,,1708291,2,-73.613207,45.532282
1690519,INV-1690519,SMU-268734,1195,Modèle à valider,Support à bicyclettes à valider,2009-10-02,61,Support vélo SUV,Support vélo,,,,,297606.956,5043774.445,0,25;,Actif,NON,,RÉSEAU VERT,,1708292,2,-73.592096,45.533849
1690520,INV-1690520,SMU-263274,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,298861.327,5048649.667,0,25;,Actif,NON,,,,1708293,2,-73.576095,45.57773
1690521,INV-1690521,SMU-263279,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,296668.957,5044484.027,0,25;,Actif,NON,,,,1708294,2,-73.604118,45.540224
1690522,INV-1690522,SMU-263286,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,297353.848,5044947.965,0,25;,Actif,NON,,,,1708295,2,-73.595355,45.544406
1690523,INV-1690523,SMU-263192,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,296209.454,5043437.971,0,25;,Actif,NON,,,,1708296,2,-73.609984,45.530805
1690524,INV-1690524,SMU-263199,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,296310.068,5043928.646,0,25;,Actif,NON,,,,1708297,2,-73.608704,45.535222
1690525,INV-1690525,SMU-263205,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,298810,5048597.834,0,25;,Actif,NON,,,,1708298,2,-73.576752,45.577263
1690526,INV-1690526,SMU-263211,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,296528.737,5043700.209,0,25;,Actif,NON,,,,1708299,2,-73.6059,45.533169
1690527,INV-1690527,SMU-263217,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,296579.506,5044345.213,0,25;,Actif,NON,,,,1708300,2,-73.605261,45.538974
1690528,INV-1690528,SMU-263252,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,296691.129,5043923.143,0,25;,Actif,NON,,,,1708301,2,-73.603825,45.535177
1690529,INV-1690529,SMU-263225,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,298823.704,5045714.219,0,25;,Actif,NON,,,,1708302,2,-73.576541,45.551315
1690530,INV-1690530,SMU-263255,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,295765.956,5043725.929,0,25;,Actif,NON,,,,1708303,2,-73.615667,45.533391
1690531,INV-1690531,SMU-263263,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-11,61,Support vélo SUV,Support vélo,,,,,296281.055,5043410.016,0,25;,Actif,NON,,,,1708304,2,-73.609066,45.530555
1690532,INV-1690532,SMU-263178,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,299159.119,5046473.842,0,25;,Actif,NON,,,,1708305,2,-73.572254,45.558153
1690533,INV-1690533,SMU-263139,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,297579.241,5046587.274,0,26;,Actif,NON,,,,1708306,2,-73.592493,45.55916
1690534,INV-1690534,SMU-263152,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,297005.244,5045649.396,0,26;,Actif,NON,,,,1708307,2,-73.59983,45.550714
1690535,INV-1690535,SMU-263182,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,296612.251,5044396.895,0,25;,Actif,NON,,,,1708308,2,-73.604843,45.539439
1690536,INV-1690536,SMU-262877,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,296941.344,5044312.845,0,25;,Actif,NON,,,,1708309,2,-73.600627,45.538687
1690537,INV-1690537,SMU-262890,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,296244.531,5043777.043,0,25;,Actif,NON,,,,1708310,2,-73.60954,45.533857
1690538,INV-1690538,SMU-262900,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,295967.298,5043716.767,0,25;,Actif,NON,,,,1708311,2,-73.613089,45.533311
1690539,INV-1690539,SMU-262919,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,295567.283,5043854.563,0,25;,Actif,NON,,,,1708312,2,-73.618213,45.534546
1690540,INV-1690540,SMU-262917,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,295667.995,5043808.2,0,25;,Actif,NON,,,,1708313,2,-73.616923,45.53413
1690541,INV-1690541,SMU-262927,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,299013.662,5045484.743,0,25;,Actif,NON,,,,1708314,2,-73.574106,45.549252
1690542,INV-1690542,SMU-262826,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,297747.347,5044490.704,0,25;,Actif,NON,,,,1708315,2,-73.590309,45.540296
1690543,INV-1690543,SMU-262832,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,296086.684,5044170.265,0,25;,Actif,NON,,,,1708316,2,-73.611568,45.537393
1690544,INV-1690544,SMU-262837,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,296472.937,5044770.531,0,25;,Actif,NON,,,,1708317,2,-73.606633,45.542799
1690545,INV-1690545,SMU-262843,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,297005.979,5045619.446,0,25;,Actif,NON,,,,1708318,2,-73.59982,45.550444
1690546,INV-1690546,SMU-262853,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,297919.364,5047111.807,0,25;,Actif,NON,,,,1708319,2,-73.588143,45.563883
1690547,INV-1690547,SMU-262863,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,295766.326,5043761.933,0,25;,Actif,NON,,,,1708320,2,-73.615663,45.533715
1690548,INV-1690548,SMU-262728,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,297276.981,5044831.564,0,25;,Actif,NON,,,,1708321,2,-73.596338,45.543358
1690549,INV-1690549,SMU-262734,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,297693.561,5045509.199,0,25;,Actif,NON,,,,1708322,2,-73.591013,45.54946
1690550,INV-1690550,SMU-262739,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,298134.551,5046261.38,0,25;,Actif,NON,,,,1708323,2,-73.585375,45.556232
1690551,INV-1690551,SMU-262745,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,295980.124,5044552.035,0,25;,Actif,NON,,,,1708324,2,-73.61294,45.540827
1690552,INV-1690552,SMU-262752,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,300547.4,5046351.864,0,25;,Actif,NON,,,,1708325,2,-73.554471,45.557066
1690553,INV-1690553,SMU-262757,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,300475.048,5045318.54,0,25;,Actif,NON,,,,1708326,2,-73.555388,45.547767
1690554,INV-1690554,SMU-262758,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,300394.028,5045064.273,0,25;,Actif,NON,,,,1708327,2,-73.556424,45.545478
1690555,INV-1690555,SMU-262764,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,296562.345,5043828.341,0,25;,Actif,NON,,,,1708328,2,-73.605472,45.534322
1690556,INV-1690556,SMU-262771,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,296037.361,5044168.806,0,25;,Actif,NON,,,,1708329,2,-73.6122,45.53738
1690557,INV-1690557,SMU-262777,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,296555.791,5043807.256,0,25;,Actif,NON,,,,1708330,2,-73.605556,45.534133
1690558,INV-1690558,SMU-262783,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-26,61,Support vélo SUV,Support vélo,,,,,297031.719,5044945,0,25;,Actif,NON,,,,1708331,2,-73.59948,45.544376
1690559,INV-1690559,SMU-262637,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,297008.656,5044447,0,25;,Actif,NON,,,,1708332,2,-73.599767,45.539894
1690560,INV-1690560,SMU-262605,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,296185.881,5044384.973,0,25;,Actif,NON,,,,1708333,2,-73.610302,45.539327
1690561,INV-1690561,SMU-262613,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,297067.755,5043829.802,0,25;,Actif,NON,,,,1708334,2,-73.599001,45.534341
1690562,INV-1690562,SMU-214719,1195,Modèle à valider,Support à bicyclettes à valider,2007-06-11,61,Support vélo SUV,Support vélo,,,,,294662.88,5038104.5,0,27;,Actif,NON,,,,1708335,2,-73.629674,45.482792
1690563,INV-1690563,SMU-214725,1195,Modèle à valider,Support à bicyclettes à valider,2007-06-11,61,Support vélo SUV,Support vélo,,,,,294856.201,5039844.5,0,27;,Actif,NON,,,,1708336,2,-73.627236,45.498452
1690674,INV-1690674,SMU-220357,1195,Modèle à valider,Support à bicyclettes à valider,2008-06-02,61,Support vélo SUV,Support vélo,,,,,296471.04,5037395.5,0,27;,Actif,NON,,,,1708447,2,-73.606532,45.476436
1690713,INV-1690713,SMU-315630,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,299754.231,5043898.796,0,22;,Actif,NON,,BALDWIN,,1708486,2,-73.564605,45.534987
1690716,INV-1690716,SMU-315674,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298030.881,5043023.739,0,22;,Actif,NON,,BERRI / SAINT-JOSEPH,,1708489,2,-73.586658,45.527098
1690721,INV-1690721,SMU-315775,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,299103.375,5043738.5,0,22;,Actif,NON,,"COMPAGNONS-DE-SAINT-LAURENT, DES",,1708494,2,-73.572937,45.533539
1690727,INV-1690727,SMU-315881,1195,Modèle à valider,Support à bicyclettes à valider,2011-08-01,61,Support vélo SUV,Support vélo,,,,,298425.629,5042721.004,0,22;,Actif,NON,,GÉRALD-GODIN,,1708500,2,-73.581601,45.524378
1690766,INV-1690766,SMU-262825,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,297641.184,5044542.448,0,25;,Actif,NON,,,,1708539,2,-73.591669,45.54076
1690767,INV-1690767,SMU-262868,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,299416.517,5046472.038,0,25;,Actif,NON,,,,1708540,2,-73.568957,45.558139
1690768,INV-1690768,SMU-262915,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,295834.033,5043707.632,0,25;,Actif,NON,,,,1708541,2,-73.614795,45.533227
1690769,INV-1690769,SMU-263208,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,296406.852,5044103.499,0,25;,Actif,NON,,,,1708542,2,-73.607468,45.536796
1690770,INV-1690770,SMU-263226,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,297595.178,5045392.501,0,25;,Actif,NON,,MOLSON,,1708543,2,-73.592271,45.548409
1690826,INV-1690826,SMU-262630,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-23,61,Support vélo SUV,Support vélo,,,,,296921.725,5044282.772,0,25;,Actif,NON,,,,1708599,2,-73.600878,45.538416
1690996,INV-1690996,SMU-262824,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,297527.123,5044617.89,0,25;,Actif,NON,,,,1708769,2,-73.593131,45.541438
1690997,INV-1690997,SMU-262880,1195,Modèle à valider,Support à bicyclettes à valider,2009-02-27,61,Support vélo SUV,Support vélo,,,,,297550.602,5045276.754,0,25;,Actif,NON,,,,1708770,2,-73.59284,45.547367
1690998,INV-1690998,SMU-263141,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,297415.616,5046322.634,0,26;,Actif,NON,,,,1708771,2,-73.594585,45.556776
1690999,INV-1690999,SMU-263202,1195,Modèle à valider,Support à bicyclettes à valider,2009-03-09,61,Support vélo SUV,Support vélo,,,,,296767.726,5043553.943,0,25;,Actif,NON,,,,1708772,2,-73.602838,45.531856
1691696,INV-1691696,7803,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-11-08,61,Support vélo SUV,Support vélo,,,,,270623.439,5034967.397,0,6;,Actif,NON,,PARC AGRICOLE DU BOIS-DE-LA-ROCHE,,1709469,2,-73.936962,45.453801
1691697,INV-1691697,7804,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-11-08,61,Support vélo SUV,Support vélo,,,,,270617.205,5034967.854,0,6;,Actif,NON,,PARC AGRICOLE DU BOIS-DE-LA-ROCHE,,1709470,2,-73.937041,45.453804
